	ChEBI	MolecularFormula	MolecularWeight	XLogP	ExactMass	MonoisotopicMass	TPSA	Complexity	Charge	HBondDonorCount	HBondAcceptorCount	RotatableBondCount	HeavyAtomCount	IsotopeAtomCount	AtomStereoCount	DefinedAtomStereoCount	UndefinedAtomStereoCount	BondStereoCount	RoleType	RoleName
149	49840	C20H25ClN6O3	432.9	3.8	432.1676664	432.1676664	125.0	583.0	0.0	4.0	8.0	8.0	30.0	0.0	1.0	1.0	0.0	0.0	biological role	protein kinase inhibitor
150	38937	C19H26ClN7O	403.9	3.6	403.1887362	403.1887362	114.0	497.0	0.0	4.0	7.0	7.0	28.0	0.0	1.0	1.0	0.0	0.0	biological role	protein kinase inhibitor
151	2761	C8H10K2O15Sb2	667.87		667.73741	665.73701	256.0	123.0	0.0	3.0	15.0	2.0	27.0	0.0	4.0	0.0	4.0	0.0	application	schistosomicide drug
152	31224	C8H4Na2O12Sb2	581.61		581.75784	579.75744	253.0	123.0	0.0	0.0	12.0	2.0	24.0	0.0	4.0	0.0	4.0	0.0	application	schistosomicide drug
153	38939	C4H4NaO4S2Sb	325.0		323.84868	323.84868	82.3	37.0	0.0	0.0	6.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	application	schistosomicide drug
154	38944	C13H9N3O2S	271.3	5.2	271.04154771	271.04154771	102.0	349.0	0.0	1.0	5.0	3.0	19.0	0.0	0.0	0.0	0.0	0.0	application	schistosomicide drug
155	38946	C18H21N5O2S	371.5	2.9	371.1415961	371.1415961	108.0	477.0	0.0	2.0	5.0	3.0	26.0	0.0	0.0	0.0	0.0	0.0	application	antinematodal drug
156	38947	H4O5P2S2	210.11	0.3	209.89753957	209.89753957	154.0	153.0	0.0	4.0	7.0	2.0	9.0	0.0	0.0	0.0	0.0	0.0	biological role	antiviral agent
157	28411	C6H10OS2	162.3	1.3	162.01730729	162.01730729	61.6	120.0	0.0	0.0	3.0	5.0	9.0	0.0	1.0	0.0	1.0	0.0	biological role	antibacterial agent
158	38951	C13H23N2O3PS	318.37	4.2	318.11670077	318.11670077	85.6	339.0	0.0	0.0	6.0	7.0	20.0	0.0	1.0	0.0	1.0	0.0	biological role	EC 3.1.1.7 (acetylcholinesterase) inhibitor
159	45116	C19H18FN3O4	371.4	2.2	371.12813423	371.12813423	111.0	490.0	0.0	3.0	7.0	7.0	27.0	0.0	1.0	1.0	0.0	0.0	biological role	protein kinase inhibitor
160	39042	C16H21F13	460.32	9.7	460.1435668	460.1435668	0.0	494.0	0.0	0.0	13.0	13.0	29.0	0.0	0.0	0.0	0.0	0.0	chemical role	nonionic surfactant
161	39044	C18H23F13	486.4	10.3	486.1592168	486.1592168	0.0	561.0	0.0	0.0	13.0	14.0	31.0	0.0	0.0	0.0	0.0	1.0	chemical role	nonionic surfactant
162	38850	C9F21N	521.07	7.9	520.9695404	520.9695404	3.2	555.0	0.0	0.0	22.0	6.0	31.0	0.0	0.0	0.0	0.0	0.0	application	blood substitute
163	38859	C10F19N	495.08	6.4	494.9727341	494.9727341	3.2	749.0	0.0	0.0	20.0	0.0	30.0	0.0	2.0	0.0	2.0	0.0	application	blood substitute
164	38865	C12F23N	595.1	7.1	594.9663467	594.9663467	3.2	866.0	0.0	0.0	24.0	1.0	36.0	0.0	0.0	0.0	0.0	0.0	application	blood substitute
165	38810	C10H2F18	464.09	6.7	463.986907	463.986907	0.0	535.0	0.0	0.0	18.0	6.0	28.0	0.0	0.0	0.0	0.0	1.0	application	blood substitute
166	38872	C8Cl2F16	470.96	7.0	469.912156	469.912156	0.0	488.0	0.0	0.0	16.0	7.0	26.0	0.0	0.0	0.0	0.0	0.0	application	blood substitute
167	41059	C23H20N4O2	384.4	2.1	384.15862589	384.15862589	92.9	705.0	0.0	3.0	3.0	5.0	29.0	0.0	0.0	0.0	0.0	0.0	biological role	EC 2.7.11.13 (protein kinase C) inhibitor
168	39072	C17H16FN5	309.34	2.9	309.13897369	309.13897369	75.9	342.0	0.0	3.0	6.0	5.0	23.0	0.0	0.0	0.0	0.0	0.0	biological role	protein kinase inhibitor
169	34572	C19H26O3	302.4	4.8	302.18819469	302.18819469	43.4	574.0	0.0	0.0	3.0	6.0	22.0	0.0	3.0	0.0	3.0	0.0	application	pyrethroid ester insecticide
170	39091	C26H21F6NO5	541.4	6.8	541.13239174	541.13239174	85.6	917.0	0.0	0.0	12.0	10.0	38.0	0.0	3.0	3.0	0.0	1.0	application	pyrethroid ester insecticide
171	3093	C23H22ClF3O2	422.9	6.0	422.1260421	422.1260421	26.3	622.0	0.0	0.0	5.0	6.0	29.0	0.0	2.0	2.0	0.0	1.0	application	pyrethroid ester insecticide
172	39282	CH3I	141.939	1.5	141.92795	141.92795	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	application	fumigant insecticide
173	39280	C22H26O3	338.4	6.1	338.18819469	338.18819469	39.4	497.0	0.0	0.0	3.0	7.0	25.0	0.0	2.0	2.0	0.0	0.0	application	pyrethroid ester insecticide
174	39287	F2O2S	102.06	0.7	101.95870674	101.95870674	42.5	85.0	0.0	0.0	4.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	application	fumigant insecticide
175	39323	C23H19ClF3NO3	449.8	6.1	449.1005556	449.1005556	59.3	736.0	0.0	0.0	7.0	7.0	31.0	0.0	3.0	3.0	0.0	1.0	application	pyrethroid ester insecticide
176	5014	C25H22ClNO3	419.9	6.2	419.1288213	419.1288213	59.3	586.0	0.0	0.0	4.0	8.0	30.0	0.0	2.0	0.0	2.0	0.0	application	pyrethroid ester insecticide
177	39348	C25H28O3	376.5	7.0	376.20384475	376.20384475	27.7	422.0	0.0	0.0	3.0	9.0	28.0	0.0	0.0	0.0	0.0	0.0	application	pyrethroid ether insecticide
178	39361	C28H22Cl2FNO3	510.4	7.6	509.0960771	509.0960771	59.3	825.0	0.0	0.0	5.0	8.0	35.0	0.0	3.0	0.0	3.0	1.0	application	pyrethroid ester insecticide
179	39389	C17H22N2O4	318.4	2.1	318.15795719	318.15795719	66.9	622.0	0.0	0.0	4.0	6.0	23.0	0.0	2.0	0.0	2.0	0.0	application	pyrethroid ester insecticide
180	39393	C25H29FO2Si	408.6		408.19208486	408.19208486	18.5	458.0	0.0	0.0	3.0	9.0	29.0	0.0	0.0	0.0	0.0	0.0	application	pyrethroid ether insecticide
181	39397	C19H25NO4	331.4	4.7	331.17835828	331.17835828	63.7	639.0	0.0	0.0	4.0	5.0	24.0	0.0	2.0	0.0	2.0	0.0	application	pyrethroid ester insecticide
182	39400	C22H19Br4NO3	665.0	8.0	664.80575	660.80984	59.3	665.0	0.0	0.0	4.0	7.0	30.0	0.0	4.0	3.0	1.0	0.0	application	pyrethroid ester insecticide
183	32253	C15H12Cl2F4O2	371.2	5.0	370.0150477	370.0150477	26.3	482.0	0.0	0.0	6.0	5.0	23.0	0.0	2.0	2.0	0.0	0.0	application	pyrethroid ester insecticide
184	39402	C26H22BrF2NO4	530.4	6.9	529.07003	529.07003	68.6	684.0	0.0	0.0	7.0	10.0	34.0	0.0	2.0	0.0	2.0	0.0	application	pyrethroid ester insecticide
185	39404	C18H26O2	274.4	5.0	274.193280068	274.193280068	26.3	481.0	0.0	0.0	2.0	6.0	20.0	0.0	3.0	1.0	2.0	1.0	application	pyrethroid ester insecticide
186	34916	C23H26O3	350.4	6.2	350.18819469	350.18819469	35.5	512.0	0.0	0.0	3.0	7.0	26.0	0.0	2.0	0.0	2.0	0.0	application	pyrethroid ester insecticide
187	39411	C17H16Cl2O3	339.2	4.7	338.0476498	338.0476498	46.5	348.0	0.0	1.0	3.0	5.0	22.0	0.0	0.0	0.0	0.0	0.0	application	bridged diphenyl acaricide
188	39422	C8H18O3S	194.29	2.5	194.09766561	194.09766561	62.8	179.0	0.0	1.0	3.0	7.0	12.0	0.0	0.0	0.0	0.0	0.0	application	local anaesthetic
189	39423	C14F24	624.11	7.2	623.9616759	623.9616759	0.0	986.0	0.0	0.0	24.0	0.0	38.0	0.0	4.0	0.0	4.0	0.0	application	radioopaque medium
190	39427	C6F14	338.04	5.1	337.9776443	337.9776443	0.0	319.0	0.0	0.0	14.0	3.0	20.0	0.0	0.0	0.0	0.0	0.0	application	radioopaque medium
191	39428	C5F12	288.03	4.5	287.9808379	287.9808379	0.0	250.0	0.0	0.0	12.0	2.0	17.0	0.0	0.0	0.0	0.0	0.0	application	radioopaque medium
192	8207	C11H16N2O2	208.26	1.1	208.121177757	208.121177757	44.1	245.0	0.0	0.0	3.0	3.0	15.0	0.0	2.0	2.0	0.0	0.0	application	antiglaucoma drug
193	39031	C10F19N	495.08	6.4	494.9727341	494.9727341	3.2	749.0	0.0	0.0	20.0	0.0	30.0	0.0	2.0	0.0	2.0	0.0	application	blood substitute
194	43755	C21H31N3O5	405.5	-2.9	405.2263711	405.2263711	133.0	550.0	0.0	4.0	7.0	12.0	29.0	0.0	3.0	3.0	0.0	0.0	application	EC 3.4.15.1 (peptidyl-dipeptidase A) inhibitor
195	6503	C21H35N3O7	441.5		441.24750046	441.24750046	135.0	550.0	0.0	6.0	9.0	12.0	31.0	0.0	3.0	3.0	0.0	0.0	application	antihypertensive agent
196	3089	C15H18N4O4S	350.4	1.4	350.10487624	350.10487624	128.0	609.0	0.0	1.0	6.0	3.0	24.0	0.0	5.0	4.0	1.0	0.0	biological role	antibacterial drug
197	6770	C17H31N3O8S	437.5		437.18318613	437.18318613	139.0	679.0	0.0	6.0	10.0	5.0	29.0	0.0	6.0	6.0	0.0	0.0	biological role	antibacterial drug
198	42452	C10H13N5O4	267.24	-2.2	267.09675391	267.09675391	150.0	335.0	0.0	5.0	8.0	2.0	19.0	0.0	4.0	4.0	0.0	0.0	application	antineoplastic agent
199	27565	C7H7NO3	153.14	1.3	153.042593085	153.042593085	83.6	160.0	0.0	3.0	4.0	1.0	11.0	0.0	0.0	0.0	0.0	0.0	biological role	antitubercular agent
200	46937	C16H27N2O+	263.4	2.5	263.212338489	263.212338489	29.1	268.0	1.0	1.0	1.0	6.0	19.0	0.0	0.0	0.0	0.0	0.0	application	local anaesthetic
201	9674	C17H12Cl2N4	343.2	2.4	342.0439018	342.0439018	43.1	472.0	0.0	0.0	3.0	1.0	23.0	0.0	0.0	0.0	0.0	0.0	application	sedative
202	1751	C10H8O8S2	320.3	0.5	319.96605956	319.96605956	166.0	507.0	0.0	4.0	8.0	2.0	20.0	0.0	0.0	0.0	0.0	0.0	application	indicator
203	34377	C13H9NO	195.22	2.9	195.068413911	195.068413911	26.0	213.0	0.0	0.0	2.0	1.0	15.0	0.0	0.0	0.0	0.0	0.0	application	antidepressant
204	41576	C32H34N2O12	638.6	2.0	638.21117452	638.21117452	216.0	1240.0	0.0	5.0	14.0	6.0	46.0	0.0	7.0	6.0	1.0	0.0	application	antineoplastic agent
205	4290	C12H19IN2	318.2		318.0593	318.0593	3.2	173.0	0.0	0.0	2.0	1.0	15.0	0.0	0.0	0.0	0.0	0.0	biological role	nicotinic acetylcholine receptor agonist
206	43385	C14H17N3O2S	291.37	1.0	291.10414797	291.10414797	70.7	434.0	0.0	1.0	5.0	2.0	20.0	0.0	1.0	0.0	1.0	0.0	biological role	EC 2.7.11.13 (protein kinase C) inhibitor
207	23051	C28H48O5	464.7	4.7	464.35017463	464.35017463	98.0	738.0	0.0	4.0	5.0	5.0	33.0	0.0	13.0	13.0	0.0	0.0	biological role	plant growth stimulator
208	31181	C22H20O8	412.4	2.5	412.11581759	412.11581759	141.0	737.0	0.0	4.0	8.0	3.0	30.0	0.0	3.0	3.0	0.0	0.0	application	antineoplastic agent
209	32279	C43H56O17	844.9	0.4	844.35175031	844.35175031	257.0	1740.0	0.0	7.0	17.0	7.0	60.0	0.0	17.0	17.0	0.0	0.0	application	antineoplastic agent
210	48213	C12H18O	178.27	4.4	178.135765193	178.135765193	20.2	133.0	0.0	1.0	1.0	4.0	13.0	0.0	0.0	0.0	0.0	0.0	application	antiseptic drug
211	48220	C7H6Cl2O	177.02	2.5	175.9795702	175.9795702	20.2	108.0	0.0	1.0	1.0	1.0	10.0	0.0	0.0	0.0	0.0	0.0	application	antiseptic drug
212	28051	C36H51NO11	673.8	1.0	673.34621144	673.34621144	179.0	1340.0	0.0	6.0	12.0	5.0	48.0	0.0	14.0	14.0	0.0	0.0	biological role	sodium channel modulator
213	48282	C17H26N2O	274.4	3.1	274.204513457	274.204513457	28.3	285.0	0.0	1.0	2.0	6.0	20.0	0.0	0.0	0.0	0.0	0.0	application	hallucinogen
214	48295	C11H14N2O	190.24	0.6	190.110613074	190.110613074	62.0	198.0	0.0	3.0	2.0	2.0	14.0	0.0	1.0	0.0	1.0	0.0	biological role	serotonergic agonist
215	31085	C11H14N2O	190.24	1.4	190.110613074	190.110613074	62.0	198.0	0.0	3.0	2.0	2.0	14.0	0.0	0.0	0.0	0.0	0.0	biological role	serotonergic agonist
216	48317	C11H22O2	186.29	2.3	186.16197994	186.16197994	26.3	145.0	0.0	0.0	2.0	7.0	13.0	0.0	2.0	0.0	2.0	0.0	application	fragrance
217	48325	C19H32O	276.5	4.8	276.24531564	276.24531564	20.2	443.0	0.0	1.0	1.0	3.0	20.0	0.0	3.0	2.0	1.0	0.0	application	fragrance
218	48326	C17H28O	248.4	4.2	248.214015512	248.214015512	20.2	402.0	0.0	1.0	1.0	2.0	18.0	0.0	2.0	2.0	0.0	0.0	application	fragrance
219	48327	C19H32O	276.5	4.9	276.24531564	276.24531564	20.2	456.0	0.0	1.0	1.0	2.0	20.0	0.0	4.0	2.0	2.0	0.0	application	fragrance
220	48328	C18H32O	264.4	5.6	264.24531564	264.24531564	20.2	370.0	0.0	1.0	1.0	2.0	19.0	0.0	5.0	2.0	3.0	0.0	application	fragrance
221	48321	C18H30O	262.4	4.5	262.229665576	262.229665576	20.2	429.0	0.0	1.0	1.0	2.0	19.0	0.0	3.0	2.0	1.0	0.0	application	fragrance
222	48329	C18H28O	260.4	4.5	260.214015512	260.214015512	17.1	454.0	0.0	0.0	1.0	2.0	19.0	0.0	3.0	2.0	1.0	0.0	application	fragrance
223	48330	C18H28O	260.4	3.9	260.214015512	260.214015512	9.2	456.0	0.0	0.0	1.0	0.0	19.0	0.0	3.0	2.0	1.0	0.0	application	fragrance
224	48331	C19H30O	274.4	4.2	274.229665576	274.229665576	9.2	484.0	0.0	0.0	1.0	0.0	20.0	0.0	4.0	2.0	2.0	0.0	application	fragrance
225	48332	C20H34O	290.5	5.4	290.260965704	290.260965704	9.2	457.0	0.0	0.0	1.0	4.0	21.0	0.0	3.0	2.0	1.0	0.0	application	fragrance
226	48334	C18H30O	262.4	4.7	262.229665576	262.229665576	9.2	415.0	0.0	0.0	1.0	3.0	19.0	0.0	2.0	2.0	0.0	0.0	application	fragrance
227	48409	C24H28N2O7S2	520.6		520.13379358	520.13379358	183.0	711.0	0.0	3.0	9.0	10.0	35.0	0.0	0.0	0.0	0.0	1.0	application	antihypertensive agent
228	32041	C25H26N6O	426.5	4.5	426.21680947	426.21680947	89.4	624.0	0.0	1.0	5.0	6.0	32.0	0.0	0.0	0.0	0.0	0.0	application	antihypertensive agent
229	48520	C24H22F3N	381.4	6.2	381.17043419	381.17043419	3.2	541.0	0.0	0.0	4.0	4.0	28.0	0.0	0.0	0.0	0.0	0.0	biological role	serotonergic agonist
230	48521	C15H19NO3	261.32	2.6	261.13649347	261.13649347	69.9	345.0	0.0	2.0	4.0	3.0	19.0	0.0	2.0	0.0	2.0	1.0	application	non-steroidal anti-inflammatory drug
231	3182	C33H44BrN5O8S	750.7		749.2094	749.2094	181.0	1320.0	0.0	4.0	9.0	5.0	48.0	0.0	6.0	6.0	0.0	0.0	application	antiparkinson drug
232	48549	C16H14F3NO3S	357.3	3.7	357.06464897	357.06464897	81.9	486.0	0.0	1.0	7.0	4.0	24.0	0.0	0.0	0.0	0.0	0.0	biological role	EC 1.1.1.21 (aldehyde reductase) inhibitor
233	31472	C13H17ClN2	236.74		236.1080262	236.1080262	28.7	205.0	0.0	2.0	1.0	2.0	16.0	0.0	1.0	1.0	0.0	0.0	application	sedative
234	48658	C24H20F4O3	432.4	7.0	432.13485714	432.13485714	46.5	566.0	0.0	1.0	7.0	7.0	31.0	0.0	1.0	0.0	1.0	0.0	biological role	gamma-secretase modulator
235	48659	C24H21F3O3	414.4	6.9	414.14427901	414.14427901	46.5	536.0	0.0	1.0	6.0	7.0	30.0	0.0	1.0	0.0	1.0	0.0	biological role	gamma-secretase modulator
236	48682	C16H26O	234.38	3.3	234.198365449	234.198365449	20.2	349.0	0.0	1.0	1.0	2.0	17.0	0.0	3.0	0.0	3.0	0.0	application	fragrance
237	48685	C16H26O	234.38	3.3	234.198365449	234.198365449	20.2	349.0	0.0	1.0	1.0	2.0	17.0	0.0	3.0	0.0	3.0	0.0	application	fragrance
238	48693	C15H24O	220.35	2.9	220.182715385	220.182715385	20.2	322.0	0.0	1.0	1.0	2.0	16.0	0.0	2.0	0.0	2.0	0.0	application	fragrance
239	48692	C15H24O	220.35	2.9	220.182715385	220.182715385	20.2	322.0	0.0	1.0	1.0	2.0	16.0	0.0	2.0	0.0	2.0	0.0	application	fragrance
240	48699	C17H28O	248.4	3.5	248.214015512	248.214015512	20.2	384.0	0.0	1.0	1.0	2.0	18.0	0.0	2.0	0.0	2.0	0.0	application	fragrance
241	40332	C17H15N5O2	321.33	3.0	321.12257474	321.12257474	113.0	422.0	0.0	4.0	6.0	5.0	24.0	0.0	0.0	0.0	0.0	0.0	biological role	protein kinase inhibitor
242	6775	C7H7NO3	153.14	1.3	153.042593085	153.042593085	83.6	160.0	0.0	3.0	4.0	1.0	11.0	0.0	0.0	0.0	0.0	0.0	application	non-steroidal anti-inflammatory drug
243	48698	C27H46O3	418.7	6.1	418.34469533	418.34469533	57.5	644.0	0.0	2.0	3.0	5.0	30.0	0.0	10.0	9.0	1.0	0.0	biological role	bile acid metabolite
244	48700	C27H48O3	420.7	6.5	420.36034539	420.36034539	60.7	605.0	0.0	3.0	3.0	5.0	30.0	0.0	11.0	10.0	1.0	0.0	biological role	bile acid metabolite
245	48701	C27H44O3	416.6	5.8	416.32904526	416.32904526	57.5	696.0	0.0	2.0	3.0	5.0	30.0	0.0	9.0	8.0	1.0	0.0	biological role	bile acid metabolite
246	48714	C27H44O4	432.6	4.5	432.32395988	432.32395988	77.8	729.0	0.0	3.0	4.0	5.0	31.0	0.0	10.0	9.0	1.0	0.0	biological role	bile acid metabolite
247	48715	C27H46O4	434.7	4.7	434.33960994	434.33960994	77.8	676.0	0.0	3.0	4.0	5.0	31.0	0.0	11.0	10.0	1.0	0.0	biological role	bile acid metabolite
248	48728	C27H48O4	436.7	5.1	436.35526001	436.35526001	80.9	637.0	0.0	4.0	4.0	5.0	31.0	0.0	12.0	11.0	1.0	0.0	biological role	bile acid metabolite
249	48731	C27H48O4	436.7	5.3	436.35526001	436.35526001	80.9	624.0	0.0	4.0	4.0	6.0	31.0	0.0	12.0	10.0	2.0	0.0	biological role	bile acid metabolite
250	48732	C27H48O5	452.7	3.9	452.35017463	452.35017463	101.0	656.0	0.0	5.0	5.0	6.0	32.0	0.0	13.0	11.0	2.0	0.0	biological role	bile acid metabolite
251	48734	C27H46O4	434.7	5.2	434.33960994	434.33960994	77.8	651.0	0.0	3.0	4.0	6.0	31.0	0.0	12.0	10.0	2.0	0.0	biological role	bile acid metabolite
252	48735	C27H46O5	450.7	3.8	450.33452456	450.33452456	98.0	683.0	0.0	4.0	5.0	6.0	32.0	0.0	13.0	11.0	2.0	0.0	biological role	bile acid metabolite
253	48736	C27H46O5	450.7	5.2	450.33452456	450.33452456	98.0	696.0	0.0	4.0	5.0	6.0	32.0	0.0	12.0	10.0	2.0	0.0	biological role	bile acid metabolite
254	48742	C27H46O6	466.6	3.9	466.32943918	466.32943918	118.0	727.0	0.0	5.0	6.0	6.0	33.0	0.0	13.0	11.0	2.0	0.0	biological role	bile acid metabolite
255	48778	C27H46O3	418.7	6.2	418.34469533	418.34469533	57.5	632.0	0.0	2.0	3.0	6.0	30.0	0.0	10.0	9.0	1.0	0.0	biological role	bile acid metabolite
256	48825	C27H44O3	416.6	5.9	416.32904526	416.32904526	57.5	684.0	0.0	2.0	3.0	6.0	30.0	0.0	9.0	8.0	1.0	0.0	biological role	bile acid metabolite
257	48833	C27H44O4	432.6	4.6	432.32395988	432.32395988	77.8	716.0	0.0	3.0	4.0	6.0	31.0	0.0	10.0	9.0	1.0	0.0	biological role	bile acid metabolite
258	48834	C27H46O4	434.7	4.9	434.33960994	434.33960994	77.8	664.0	0.0	3.0	4.0	6.0	31.0	0.0	11.0	10.0	1.0	0.0	biological role	bile acid metabolite
259	49005	C21H15N3O4	373.4	3.8	373.10625597	373.10625597	109.0	540.0	0.0	3.0	6.0	4.0	28.0	0.0	0.0	0.0	0.0	0.0	chemical role	iron chelator
260	49017	C4H8OS	104.17	0.3	104.02958605	104.02958605	42.4	36.0	0.0	0.0	2.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0	biological role	prostaglandin antagonist
261	6951	C9H17NO8	267.23	-2.0	267.0954165	267.0954165	145.0	270.0	0.0	4.0	8.0	5.0	18.0	0.0	5.0	5.0	0.0	0.0	biological role	phytotoxin
262	48410	C16H28O3	268.39	3.1	268.20384475	268.20384475	46.5	320.0	0.0	1.0	3.0	6.0	19.0	0.0	3.0	3.0	0.0	1.0	application	angiogenesis inhibitor
263	48411	C16H26O3	266.38	3.0	266.18819469	266.18819469	43.4	344.0	0.0	0.0	3.0	6.0	19.0	0.0	3.0	3.0	0.0	1.0	application	angiogenesis inhibitor
264	48412	C17H25F3O3	334.4	4.3	334.17557914	334.17557914	43.4	466.0	0.0	0.0	6.0	6.0	23.0	0.0	3.0	3.0	0.0	1.0	application	angiogenesis inhibitor
265	48413	C17H28O3	280.4	3.2	280.20384475	280.20384475	43.4	382.0	0.0	0.0	3.0	6.0	20.0	0.0	3.0	3.0	0.0	1.0	application	angiogenesis inhibitor
266	48414	C26H36O5	428.6	5.6	428.25627424	428.25627424	61.8	615.0	0.0	0.0	5.0	11.0	31.0	0.0	4.0	4.0	0.0	2.0	application	angiogenesis inhibitor
267	48415	C18H26F6O3	404.4	5.2	404.17861366	404.17861366	46.5	536.0	0.0	1.0	9.0	6.0	27.0	0.0	3.0	3.0	0.0	1.0	application	angiogenesis inhibitor
268	49320	C24H34O4	386.5	3.5	386.24570956	386.24570956	52.6	782.0	0.0	0.0	4.0	1.0	28.0	0.0	7.0	7.0	0.0	0.0	application	anti-inflammatory drug
269	50076	Cr	50.944765		50.944765	50.944765	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	application	radioactive label
270	30614	C20H14O3	302.3	2.9	302.094294304	302.094294304	53.0	507.0	0.0	2.0	3.0	0.0	23.0	0.0	4.0	0.0	4.0	0.0	biological role	intercalator
271	50098	C2H8N2O	76.1	-1.6	76.063662883	76.063662883	58.3	17.0	0.0	3.0	3.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	application	herbicide
272	6015	C3H2ClF5O	184.49	2.1	183.9714332	183.9714332	9.2	102.0	0.0	0.0	6.0	2.0	10.0	0.0	1.0	0.0	1.0	0.0	application	inhalation anaesthetic
273	17484	C8H7NS	149.21	3.2	149.0299204	149.0299204	44.4	132.0	0.0	0.0	2.0	2.0	10.0	0.0	0.0	0.0	0.0	0.0	biological role	antibacterial drug
274	50173	C21H26O3	326.4	6.1	326.18819469	326.18819469	46.5	539.0	0.0	1.0	3.0	6.0	24.0	0.0	0.0	0.0	0.0	4.0	application	keratolytic drug
275	3547	C16H19N3O4S	349.4	0.4	349.10962727	349.10962727	138.0	697.0	0.0	3.0	6.0	4.0	24.0	0.0	3.0	3.0	0.0	0.0	biological role	antibacterial drug
276	50194	C18H24FN3O6S	429.5		429.13698483	429.13698483	127.0	638.0	0.0	2.0	10.0	3.0	29.0	0.0	0.0	0.0	0.0	0.0	biological role	antibacterial drug
277	50378	C14H10F3NO5	329.23	2.3	329.05110691	329.05110691	97.0	524.0	0.0	0.0	8.0	2.0	23.0	0.0	0.0	0.0	0.0	0.0	biological role	EC 1.13.11.27 (4-hydroxyphenylpyruvate dioxygenase) inhibitor
278	8066	C15H10O2	222.24	2.9	222.068079557	222.068079557	34.1	304.0	0.0	0.0	2.0	1.0	17.0	0.0	0.0	0.0	0.0	0.0	application	anticoagulant
279	2341	C21H31F3O	356.5	7.6	356.23270009	356.23270009	17.1	443.0	0.0	0.0	4.0	14.0	25.0	0.0	0.0	0.0	0.0	4.0	biological role	EC 3.1.1.4 (phospholipase A2) inhibitor
280	50673	C4H6N2S	114.17	-0.3	114.02516937	114.02516937	47.4	119.0	0.0	1.0	1.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	biological role	antithyroid drug
281	46324	C3H9O4P	140.07	-0.5	140.02384576	140.02384576	44.8	82.0	0.0	0.0	4.0	3.0	8.0	0.0	0.0	0.0	0.0	0.0	biological role	insect attractant
282	50727	C22H30Cl2N4O6	517.4		516.1542401	516.1542401	163.0	571.0	0.0	10.0	10.0	12.0	34.0	0.0	0.0	0.0	0.0	0.0	application	antineoplastic agent
283	4913	C23H30O3	354.5	6.8	354.21949481	354.21949481	35.5	568.0	0.0	0.0	3.0	8.0	26.0	0.0	0.0	0.0	0.0	4.0	application	keratolytic drug
284	50742	C22H27ClO3	374.9	3.1	374.1648724	374.1648724	54.4	797.0	0.0	1.0	3.0	1.0	26.0	0.0	8.0	8.0	0.0	0.0	biological role	androgen antagonist
285	17905	C2H6O3S2	142.2	-0.6	141.9758364	141.9758364	63.8	118.0	0.0	2.0	4.0	2.0	7.0	0.0	0.0	0.0	0.0	0.0	biological role	coenzyme
286	31523	C23H36O3	360.5	5.3	360.26644501	360.26644501	43.4	598.0	0.0	0.0	3.0	3.0	26.0	0.0	8.0	8.0	0.0	0.0	application	antineoplastic agent
287	7931	C27H44O3	416.6	5.0	416.32904526	416.32904526	60.7	676.0	0.0	3.0	3.0	5.0	30.0	0.0	7.0	7.0	0.0	2.0	biological role	antiparathyroid drug
288	3753	C32H36ClNO8	598.1		597.2129448	597.2129448	145.0	708.0	0.0	4.0	9.0	14.0	42.0	0.0	0.0	0.0	0.0	1.0	application	anti-estrogen
289	50848	C21H27ClO5	394.9	2.6	394.1547017	394.1547017	83.8	745.0	0.0	2.0	5.0	3.0	27.0	0.0	7.0	7.0	0.0	0.0	application	antilipemic drug
290	31784	C24H31ClO7	466.9	3.9	466.175831	466.175831	99.1	882.0	0.0	1.0	7.0	7.0	32.0	0.0	7.0	7.0	0.0	0.0	application	anti-inflammatory drug
291	31199	C28H35FO7	502.6	3.6	502.23668161	502.23668161	99.1	1090.0	0.0	1.0	8.0	4.0	36.0	0.0	8.0	8.0	0.0	0.0	application	anti-inflammatory drug
292	50859	C24H28O2	348.5	7.6	348.208930132	348.208930132	37.3	551.0	0.0	1.0	2.0	3.0	26.0	0.0	0.0	0.0	0.0	0.0	application	antineoplastic agent
293	34764	C22H28F2O5	410.5	1.9	410.19048031	410.19048031	94.8	839.0	0.0	3.0	7.0	2.0	29.0	0.0	9.0	9.0	0.0	0.0	application	anti-inflammatory drug
294	9464	C26H40O3	400.6	6.3	400.29774513	400.29774513	43.4	679.0	0.0	0.0	3.0	7.0	29.0	0.0	6.0	6.0	0.0	0.0	biological role	androgen
295	16114	C16H14O4	270.28	2.6	270.08920892	270.08920892	47.9	360.0	0.0	1.0	4.0	1.0	20.0	0.0	2.0	0.0	2.0	0.0	biological role	phytoalexin
296	20552	C4H3BrN2O2	190.98	-0.2	189.93779	189.93779	58.2	199.0	0.0	2.0	2.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	biological role	mutagen
